text,first_label,second_label
"I did not say they are guilty, nor did I presume that they will be or should be found guilty. I said they broke the law, which is by all accounts a fact. Whatever other circumstances exist that might influence their culpability doesn't change the fact that laws were broken.",Rational Persuasion,Logical Appeal
They aren't committed *in the name of religion*. They are committed *because of the the belief* in religion. Big difference.,Rational Persuasion,Logical Appeal
"There is certainly risk involved in using a gun for self defense, but I think there is more risk involved in being disarmed and helpless. Those examples do nothing to disprove that guns are effective self defense tools.",Rational Persuasion,Logical Appeal
Of you are unwilling to change your view even if your premise is disproven then I think you're seeing yourself up to just entrench your view further.,Rational Persuasion,Logical Appeal
If it's so irrelevant it shouldn't be that hurtful to her or something to hide. The fact that you feel so strongly about hiding it pretty clearly illustrates how important and relevant it is.,Rational Persuasion,Logical Appeal
"That's your interpretation, but not reality as we have plenty of laws that are laws simply to benefit society (compulsory education) or moral (prostitution being illegal).",Rational Persuasion,Logical Appeal
"This. My dad uses a Mac because he never has to think about anything. Until he does, which is when he calls me, an ex-Unix sysadmin. I would trade my favorite pet for a usable command line interface on Windows.",Rational Persuasion,Personal Disclosure
"Think of it this way; If you see your best friend as a Zombie, you arn't looking at your friend, you are looking at the thing that killed your friend.",Rational Persuasion,Logical Appeal
This is the definition of romantic compatibility. You two were born for each other.,Rational Persuasion,Logical Appeal
"And why would it be necessary to be admitted? One of my degrees is in pure mathematics, I don't think I typed a single thing for that, it's all done with pen and pencil. Why should I have been prohibited from learning mathematics for want of a completely unrelated muscle pattern?",Rational Persuasion,Personal Disclosure
"You are only in that you are representing the views of the victim. If the killed person had no problem with being killed then, by this argument, you wouldn't have a say.",Rational Persuasion,Logical Appeal
"It's like a town only allowing churches (no mosques, synagogues, etc.) to be built and then saying everyone has the same religious rights because everyone's free to go to church.",Rational Persuasion,Logical Appeal
"""Teach men not to rape"" hardly sounds like a campaign to raise awareness of male rape. Sounds much more like an effort to paint men as inherent rapists and women as inherent victims, which is a beneficial status.",Rational Persuasion,Logical Appeal
"Actually, a change in personality is often a symptom of depression. He may have also turned to smoking because the high allows him to ignore reality for the purpose of alleviating said depression. Edit: grammar.",Rational Persuasion,Logical Appeal
"But why would he, if that is only a minority of all cases? surely we'd want to talk about the issue as broad as possible, not just the exceptions.",Rational Persuasion,Logical Appeal
I'd rather have those sites exist where I can easily avoid them at no cost to me than have to pay to get to some websites with good content.,Rational Persuasion,Logical Appeal
"I think you pegged the problem in a nutshell. ""Dire fiscal and economic consequences"" ought to be considered a bad thing by the Republicans too.",Rational Persuasion,Logical Appeal
"Under the Geneva Convention, yes. It's not a war crime if it's a valid military target, and it becomes a valid military target when you store missiles in it. Like he said, it's morally questionable, but it is ""allowed"" by international standards.",Rational Persuasion,Empirical Evidence
